,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
2700,7,2021/4/1,0,1897314.0,1908974.0,1920394.0,1932074.0,1945964.0,1963394.0,1984348.0,2006934.0,2029412.0,2049078.0,2070141.0,2093452.0,2118212.0,2143794.0,2168872.0,1894945.131608649,1904458.214058813,1914098.1786784872,1923860.2491186252,1933739.9414993369,1943733.0613412464,1953835.6978654573,1964044.2161907535,1974355.2478990264,1984765.6803821465,1995272.645327436,2005873.5066459973,2016565.8480994413,2027347.4608362464,2038216.3310096173
2701,7,2021/4/2,0,1908974.0,1920394.0,1932074.0,1945964.0,1963394.0,1984348.0,2006934.0,2029412.0,2049078.0,2070141.0,2093452.0,2118212.0,2143794.0,2168872.0,2194133.0,1907557.2796774807,1917994.5341664075,1928617.717999985,1939419.1483421093,1950391.5319848245,1961527.9829858176,1972822.032191736,1984267.6298699863,1995859.142610785,2007591.3455740784,2019459.4110532769,2031458.8942173228,2043585.716781052,2055836.1492455013,2068206.79224814
2702,7,2021/4/3,0,1920394.0,1932074.0,1945964.0,1963394.0,1984348.0,2006934.0,2029412.0,2049078.0,2070141.0,2093452.0,2118212.0,2143794.0,2168872.0,2194133.0,2215445.0,1919731.6163439548,1930683.6550176165,1941818.305426201,1953124.741501899,1964593.1041570487,1976214.4675201965,1987980.7936263047,1999884.8794703183,2011920.2995989956,2024081.346745229,2036362.972420728,2048760.728882944,2061270.713479152,2073889.516037711,2086614.169714408
2703,7,2021/4/4,0,1932074.0,1945964.0,1963394.0,1984348.0,2006934.0,2029412.0,2049078.0,2070141.0,2093452.0,2118212.0,2143794.0,2168872.0,2194133.0,2215445.0,2237089.0,1931542.1413517129,1942873.0286656844,1954373.010637992,1966030.047054438,1977833.588378446,1989774.4456704296,2001844.658166761,2014037.363709243,2026346.6754954415,2038767.5672865272,2051295.7682115997,2063927.667587143,2076660.229670616,2089490.9179375365,2102417.628268683
2704,7,2021/4/5,0,1945964.0,1963394.0,1984348.0,2006934.0,2029412.0,2049078.0,2070141.0,2093452.0,2118212.0,2143794.0,2168872.0,2194133.0,2215445.0,2237089.0,2261435.0,1943540.503624642,1955171.493722821,1966953.4410412568,1978874.842471864,1990925.9794628755,2003098.6886726315,2015386.1505859331,2027782.6988797723,2040283.6513152856,2052885.1616291092,2065584.0911118125,2078377.8981406623,2091264.5437615144,2104242.411402502,2117310.2388886474
2705,7,2021/4/6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2706,7,2021/4/7,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2707,7,2021/4/8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2708,7,2021/4/9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2709,7,2021/4/10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2710,7,2021/4/11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2711,7,2021/4/12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2712,8,2020/5/9,1,223578.0,224350.0,227436.0,228030.0,228691.0,229540.0,230183.0,230698.0,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,223256.02154381643,223611.0142887061,223926.56781011156,224206.8508506657,224455.63729799195,224676.33355801777,224872.00638243125,225045.4104346378,225199.01506754052,225335.0299413573,225455.42923418013,225561.97429610064,225656.2346734916,225739.6074872428,225813.33519080447
2713,8,2020/5/10,1,224350.0,227436.0,228030.0,228691.0,229540.0,230183.0,230698.0,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,235772.0,223578.00292404127,223578.00427851855,223578.004905941,223578.0051965761,223578.0053312043,223578.00539356703,223578.00542245488,223578.0054358362,223578.00544203457,223578.005444906,223578.0054462361,223578.00544685207,223578.0054471376,223578.00544726988,223578.00544733103
2714,8,2020/5/11,1,227436.0,228030.0,228691.0,229540.0,230183.0,230698.0,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,235772.0,235400.0,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988,224349.99999999988
2715,8,2020/5/12,1,228030.0,228691.0,229540.0,230183.0,230698.0,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,235772.0,235400.0,236259.0,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997,227435.99999999997
2716,8,2020/5/13,1,228691.0,229540.0,230183.0,230698.0,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,235772.0,235400.0,236259.0,236259.0,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985,228029.99999999985
2717,8,2020/5/14,1,229540.0,230183.0,230698.0,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,235772.0,235400.0,236259.0,236259.0,237906.0,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988,228690.99999999988
2718,8,2020/5/15,1,230183.0,230698.0,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,235772.0,235400.0,236259.0,236259.0,237906.0,238564.0,230305.26757464895,231024.8093840735,231700.40870086956,232333.9012866788,232927.1566449966,233482.06077963448,234000.5005831064,234484.34992292864,234935.45744432355,235355.63606582777,235746.65411003664,236110.2279849623,236448.0163117988,236761.6153815481,237052.55581519188
2719,8,2020/5/16,1,230698.0,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,235772.0,235400.0,236259.0,236259.0,237906.0,238564.0,239228.0,230884.73698355223,231542.20183429265,232157.3434272137,232732.13793529983,233268.570704259,233768.62000473376,234234.2427119974,234667.3619089997,235069.85636376563,235443.55179651704,235790.213825078,236111.54245838357,236409.16799628924,236684.64818832927,236939.46650352803
2720,8,2020/5/17,1,230698.0,231606.0,232037.0,232555.0,233037.0,234824.0,235290.0,235772.0,235400.0,236259.0,236259.0,237906.0,238564.0,239228.0,239479.0,231502.1010313057,232276.91736087465,233023.01196419285,233740.97839593556,234431.4370413732,235095.0314507905,235732.4247807738,236344.29636302456,236931.33841816,237494.2529288449,238033.7486835802,238550.53849962627,239045.3366308681,239518.856363972,239971.80780395688
