,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
20,0,2020/5/29,0,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,1751015.0,1771584.0,1791971.0,1812182.0,1832201.0,1852017.0,1871631.0,1891044.0,1910267.0,1929303.0,1948162.0,1966817.0,1985258.0,2003463.0,2021436.0,2039202.0,2056763.0,2074116.0,2091261.0,2108198.0,2124925.0,2141445.0,2157757.0,2173860.0,2189754.0,2205438.0,2220912.0,2236176.0,2251233.0,2266085.0
21,0,2020/5/30,0,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,1775945.0,1796980.0,1817879.0,1838627.0,1859215.0,1879648.0,1899930.0,1920073.0,1940073.0,1959937.0,1979643.0,1999180.0,2018529.0,2037690.0,2056683.0,2075504.0,2094152.0,2112624.0,2130920.0,2149039.0,2166981.0,2184745.0,2202327.0,2219727.0,2236943.0,2253972.0,2270814.0,2287471.0,2303942.0,2320228.0
22,0,2020/5/31,0,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,1800229.0,1821107.0,1841800.0,1862281.0,1882502.0,1902451.0,1922142.0,1941585.0,1960788.0,1979737.0,1998425.0,2016845.0,2034998.0,2052886.0,2070508.0,2087862.0,2104947.0,2121761.0,2138303.0,2154574.0,2170575.0,2186305.0,2201764.0,2216954.0,2231875.0,2246528.0,2260915.0,2275036.0,2288894.0,2302489.0
23,0,2020/6/1,0,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,1820082.0,1840884.0,1861510.0,1881919.0,1902105.0,1922087.0,1941879.0,1961467.0,1980840.0,1999990.0,2018913.0,2037609.0,2056076.0,2074313.0,2092315.0,2110078.0,2127601.0,2144882.0,2161920.0,2178712.0,2195259.0,2211558.0,2227609.0,2243412.0,2258965.0,2274269.0,2289324.0,2304130.0,2318687.0,2332997.0
24,0,2020/6/2,0,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,1836854.0,1857041.0,1877011.0,1896761.0,1916307.0,1935661.0,1954812.0,1973738.0,1992445.0,2010927.0,2029184.0,2047218.0,2065028.0,2082610.0,2099960.0,2117079.0,2133964.0,2150616.0,2167035.0,2183219.0,2199169.0,2214882.0,2230361.0,2245605.0,2260613.0,2275388.0,2289929.0,2304237.0,2318312.0,2332156.0
25,0,2020/6/3,0,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,1857937.0,1878344.0,1898596.0,1918707.0,1938673.0,1958487.0,1978135.0,1997627.0,2016952.0,2036110.0,2055113.0,2073970.0,2092679.0,2111231.0,2129601.0,2147801.0,2165829.0,2183685.0,2201369.0,2218877.0,2236210.0,2253368.0,2270350.0,2287155.0,2303785.0,2320237.0,2336511.0,2352605.0,2368518.0,2384251.0
26,0,2020/6/4,0,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,1878034.0,1898600.0,1919044.0,1939363.0,1959551.0,1979596.0,1999510.0,2019282.0,2038922.0,2058442.0,2077853.0,2097155.0,2116342.0,2135394.0,2154286.0,2173030.0,2191625.0,2210071.0,2228365.0,2246508.0,2264499.0,2282337.0,2300023.0,2317554.0,2334930.0,2352148.0,2369205.0,2386098.0,2402827.0,2419392.0
27,0,2020/6/5,0,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,1899326.0,1919852.0,1940258.0,1960540.0,1980684.0,2000703.0,2020588.0,2040348.0,2059994.0,2079536.0,2098974.0,2118300.0,2137497.0,2156540.0,2175398.0,2194110.0,2212673.0,2231088.0,2249352.0,2267465.0,2285426.0,2303235.0,2320890.0,2338389.0,2355728.0,2372906.0,2389919.0,2406765.0,2423444.0,2439957.0
28,0,2020/6/6,0,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,1924685.0,1945360.0,1965927.0,1986376.0,2006720.0,2026951.0,2047080.0,2067119.0,2087058.0,2106894.0,2126620.0,2146214.0,2165654.0,2184904.0,2203961.0,2222875.0,2241645.0,2260268.0,2278743.0,2297067.0,2315239.0,2333256.0,2351114.0,2368809.0,2386338.0,2403698.0,2420887.0,2437904.0,2454752.0,2471432.0
29,0,2020/6/7,0,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,1947419.0,1968099.0,1988667.0,2009139.0,2029506.0,2049779.0,2069973.0,2090076.0,2110079.0,2129973.0,2149739.0,2169353.0,2188783.0,2208024.0,2227086.0,2246006.0,2264781.0,2283410.0,2301890.0,2320219.0,2338392.0,2356406.0,2374257.0,2391940.0,2409453.0,2426793.0,2443960.0,2460954.0,2477778.0,2494433.0
